experiment,participant,choice_index,nll,num_tokens
kool2016when/exp1.csv,39,37,0.22766858339309692,1
kool2016when/exp1.csv,39,38,0.11530676484107971,1
kool2016when/exp1.csv,39,39,0.476069837808609,1
kool2016when/exp1.csv,39,40,1.7031826972961426,1
kool2016when/exp1.csv,39,41,0.1317373812198639,1
kool2016when/exp1.csv,39,42,0.7018622159957886,1
kool2016when/exp1.csv,39,43,2.8129823207855225,1
kool2016when/exp1.csv,39,44,0.23229514062404633,1
kool2016when/exp1.csv,39,45,0.030143653973937035,1
kool2016when/exp1.csv,39,46,1.056279182434082,1
kool2016when/exp1.csv,39,47,0.14591704308986664,1
kool2016when/exp1.csv,39,48,1.0562924146652222,1
kool2016when/exp1.csv,39,49,0.14673812687397003,1
kool2016when/exp1.csv,39,50,0.6991174221038818,1
kool2016when/exp1.csv,39,51,1.5037461519241333,1
