experiment,participant,choice_index,nll,num_tokens
xiong2023neural/exp1.csv,28,420,0.22557789087295532,1
xiong2023neural/exp1.csv,28,421,0.2255936861038208,1
xiong2023neural/exp1.csv,28,422,0.3871056139469147,1
xiong2023neural/exp1.csv,28,423,0.20156653225421906,1
xiong2023neural/exp1.csv,28,424,0.04867987334728241,1
xiong2023neural/exp1.csv,28,425,0.043078016489744186,1
xiong2023neural/exp1.csv,28,426,0.038129545748233795,1
xiong2023neural/exp1.csv,28,427,0.07902821898460388,1
xiong2023neural/exp1.csv,28,428,0.043108273297548294,1
xiong2023neural/exp1.csv,28,429,0.02640041708946228,1
xiong2023neural/exp1.csv,28,430,3.6514172554016113,1
xiong2023neural/exp1.csv,28,431,0.18003125488758087,1
xiong2023neural/exp1.csv,28,432,0.12709319591522217,1
xiong2023neural/exp1.csv,28,433,0.05503463372588158,1
xiong2023neural/exp1.csv,28,434,0.0790652260184288,1
xiong2023neural/exp1.csv,28,435,0.062126707285642624,1
xiong2023neural/exp1.csv,28,436,0.08909616619348526,1
xiong2023neural/exp1.csv,28,437,0.054999541491270065,1
xiong2023neural/exp1.csv,28,438,0.048707351088523865,1
xiong2023neural/exp1.csv,28,439,0.06209152936935425,1
xiong2023neural/exp1.csv,28,440,0.07905057817697525,1
xiong2023neural/exp1.csv,28,441,0.12711860239505768,1
xiong2023neural/exp1.csv,28,442,0.16041989624500275,1
xiong2023neural/exp1.csv,28,443,0.11299559473991394,1
xiong2023neural/exp1.csv,28,444,0.05503034591674805,1
xiong2023neural/exp1.csv,28,445,0.0487193837761879,1
xiong2023neural/exp1.csv,28,446,2.3503611087799072,1
xiong2023neural/exp1.csv,28,447,0.16049766540527344,1
xiong2023neural/exp1.csv,28,448,1.0539560317993164,1
xiong2023neural/exp1.csv,28,449,0.4742628335952759,1
xiong2023neural/exp1.csv,28,450,0.1270706206560135,1
xiong2023neural/exp1.csv,28,451,0.10034223645925522,1
xiong2023neural/exp1.csv,28,452,0.08907370269298553,1
xiong2023neural/exp1.csv,28,453,0.07004804909229279,1
xiong2023neural/exp1.csv,28,454,0.06208379939198494,1
xiong2023neural/exp1.csv,28,455,2.5790116786956787,1
xiong2023neural/exp1.csv,28,456,0.08914294838905334,1
xiong2023neural/exp1.csv,28,457,0.05504061281681061,1
xiong2023neural/exp1.csv,28,458,0.04314560815691948,1
xiong2023neural/exp1.csv,28,459,0.043150633573532104,1
xiong2023neural/exp1.csv,28,460,3.048732280731201,1
xiong2023neural/exp1.csv,28,461,0.0701158419251442,1
xiong2023neural/exp1.csv,28,462,0.06213074177503586,1
xiong2023neural/exp1.csv,28,463,0.06213622912764549,1
